StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
IA,"Poweshiek County",18643,267118,18586,284515
IA,"Ringgold County",4639,344705,4639,365362
ID,"Lincoln County",5133,268045,5282,297114
ID,"Shoshone County",13189,259459,13612,301413
ID,"Bear Lake County",6370,398494,6545,505189
ID,"Franklin County",14269,359777,14666,458818
ID,"Minidoka County",21674,313794,21955,364373
ID,"Custer County",4266,400732,4428,513507
ID,"Blaine County",24327,1454895,24766,1860093
ID,"Owyhee County",11978,443633,12336,521942
ID,"Oneida County",4554,373142,4611,425233
ID,"Caribou County",7015,275940,7111,347677
ID,"Boise County",7647,491592,8094,569276
ID,"Fremont County",13404,543393,13592,617330
ID,"Jerome County",24222,351510,24662,410104
ID,"Payette County",25589,388853,26350,456759
ID,"Boundary County",12113,462341,12561,551961
ID,"Cassia County",24699,358173,25164,417243
ID,"Bingham County",48068,385706,48876,451225
ID,"Kootenai County",172646,601350,179789,829520
ID,"Adams County",4424,478893,4625,622767
ID,"Power County",7879,328595,7950,376186
ID,"Lemhi County",7948,435415,8162,508363
ID,"Lewis County",3531,279683,3715,324237
ID,"Washington County",10544,370251,10898,433108
ID,"Bonneville County",124626,371082,127930,473121
ID,"Teton County",11731,597691,12267,768074
ID,"Canyon County",232714,396069,243115,576498
ID,"Gem County",19258,461388,19792,553195
ID,"Ada County",497984,538155,511931,783135
ID,"Bonner County",47390,648716,49491,761826
ID,"Valley County",11838,723315,12241,828701
ID,"Jefferson County",31055,454185,32202,527796
ID,"Nez Perce County",42088,392906,42454,447597
ID,"Twin Falls County",90279,360171,92243,472148
ID,"Elmore County",28668,324729,28827,381410
ID,"Madison County",52876,440076,53881,510644
ID,"Idaho County",16561,397345,17040,461749
ID,"Gooding County",15643,369135,15772,437285
ID,"Latah County",39611,493823,40313,572582
ID,"Clearwater County",8750,360140,8895,405206
ID,"Benewah County",9576,386339,9931,444365
ID,"Camas County",1089,279653,1139,326734
ID,"Bannock County",87177,338011,88263,409951
IL,"Montgomery County",28157,145481,28084,154849
IL,"Edgar County",16755,120571,16520,130199
IL,"Logan County",27879,154278,27992,167527
IL,"Iroquois County",26984,150395,26827,167285
IL,"Boone County",53326,0,53159,307859
IL,"Winnebago County",284858,183990,283119,213408
IL,"Wabash County",11316,151113,11202,167794
IL,"Cook County",5262741,438208,5173146,479927
IL,"Kendall County",132291,314704,134867,358662
IL,"Vermilion County",73883,128468,73095,141257
IL,"Stark County",5391,119952,5294,127289
IL,"Coles County",46737,154151,46765,177587
IL,"Johnson County",13307,186759,13463,187163
IL,"Putnam County",5635,193169,5566,212989
IL,"Marshall County",11691,160664,11663,173492
IL,"Calhoun County",4411,0,4369,178453
IL,"Ogle County",51678,206326,51449,230237
IL,"Menard County",12265,254640,12164,255786
IL,"McDonough County",27079,146085,26828,155011
IL,"Henderson County",6339,137810,6312,158583
IL,"Pope County",3744,0,3779,203561
IL,"Knox County",49736,155542,49268,167637
IL,"La Salle County",109359,211023,108965,238406
IL,"Saint Clair County",256789,226591,254796,257638
IL,"Madison County",265498,242326,264490,275454
IL,"Monroe County",34898,300900,34932,323696
IL,"McHenry County",309770,319567,311122,369976
IL,"Saline County",23634,135981,23320,141911
IL,"Will County",695903,348229,697252,399739
IL,"Whiteside County",55509,170332,55305,183194
IL,"Lake County",713217,446865,711239,510363
IL,"Hamilton County",7977,133800,7911,147246
IL,"Cass County",12956,132924,12773,137450
IL,"Tazewell County",131018,214001,130413,233673
IL,"Randolph County",30055,161544,30142,174329
IL,"Clay County",13267,141421,13143,151405
IL,"Jackson County",52896,206292,52565,212818
IL,"Kankakee County",107236,230968,106601,254980
IL,"Greene County",11915,110394,11843,122349
IL,"Kane County",516155,350981,515588,398810
IL,"Jersey County",21444,214611,21333,229785
IL,"Ford County",13533,147556,13511,159476
IL,"Cumberland County",10428,151402,10345,164902
IL,"Stephenson County",44457,157715,44021,172884
IL,"Effingham County",34614,242446,34430,263751
IL,"Jo Daviess County",22035,261826,21939,295145
IL,"DeKalb County",100233,256206,100414,284098
IL,"Macoupin County",44810,159422,44406,171755
IL,"Franklin County",37636,116999,37442,127707
IL,"Shelby County",20900,173751,20789,188935
IL,"White County",13808,133876,13784,145201
IL,"Mason County",13026,0,12881,101220
IL,"Perry County",20880,123288,20985,134729
IL,"Washington County",13711,196183,13655,207978
IL,"Moultrie County",14486,187303,14510,202635
IL,"Fayette County",21460,149552,21384,161103
IL,"Livingston County",35752,185931,35664,199758
IL,"Jefferson County",37029,170519,36877,186380
IL,"Woodford County",38395,264923,38225,287430
IL,"Rock Island County",144267,186861,142909,200531
IL,"Christian County",33900,163907,33662,174874
IL,"Bureau County",33118,156323,32883,170680
IL,"Carroll County",15664,221061,15698,240787
IL,"Morgan County",32798,172115,32606,182559
IL,"Douglas County",19742,179191,19722,194339
IL,"Lee County",34021,183784,34049,206779
IL,"Henry County",49138,208208,48907,223096
IL,"Massac County",14125,143509,13960,152545
IL,"Crawford County",18639,149254,18659,161897
IL,"Macon County",103647,167976,102432,180562
IL,"Hancock County",17552,130516,17400,146340
IL,"Grundy County",52514,294085,52989,325215
IL,"Schuyler County",6875,0,6843,0
IL,"Williamson County",67094,183840,66879,200446
IL,"Richland County",15803,161741,15796,177653
IL,"Champaign County",205469,245202,205943,269231
IL,"Jasper County",9247,134467,9193,148825
IL,"DuPage County",931153,465464,924885,514585
IL,"Clark County",15407,165043,15300,179063
IL,"McLean County",170870,257151,170889,288184
IL,"Union County",17179,163741,16923,176858
IL,"Bond County",16663,203938,16596,221567
IL,"Sangamon County",196012,240691,194734,262200
IL,"Adams County",65530,214696,64954,232673
IL,"Pike County",14633,146216,14618,158613
IL,"Mercer County",15633,167539,15582,181809
IL,"Warren County",16777,140065,16531,152033
IL,"Clinton County",36896,217154,36793,235759
IL,"Dewitt County",15441,182570,15341,194237
IL,"Piatt County",16654,244564,16753,265601
IL,"Edwards County",6205,0,6075,114455
IL,"Wayne County",16121,120190,15963,142981
IL,"Fulton County",33440,128707,33197,138547
IL,"Lawrence County",15234,99654,15152,110801
IL,"Peoria County",181225,201746,179432,222994
IN,"Howard County",83619,204207,83687,230208
IN,"Union County",7090,205853,7047,237289
IN,"Lagrange County",40515,337750,40524,391844
IN,"Henry County",48885,188201,48935,215759
IN,"Huntington County",36599,224903,36717,255043
IN,"Ripley County",28980,279138,29081,313837
IN,"Wayne County",66455,187381,66456,208471
IN,"Morgan County",71802,307554,72206,353648
IN,"Fountain County",16470,186482,16427,214954
IN,"Vanderburgh County",180158,227770,179987,266287
IN,"Daviess County",33391,252970,33397,285605
IN,"Hancock County",80156,303817,81789,351997
IN,"Parke County",16154,223537,16407,254326
IN,"Rush County",16744,232414,16672,263813
IN,"Lawrence County",45022,207068,45070,238597
IN,"Miami County",35924,177355,36081,201977
IN,"Grant County",66446,161619,66263,181419
IN,"Delaware County",111669,177615,111871,202611
IN,"Shelby County",45026,243574,45039,277759
IN,"Tippecanoe County",186247,302605,187076,341843
IN,"Martin County",9786,186531,9780,214583
IN,"Elkhart County",206842,280554,206921,322702
IN,"Vigo County",106007,191015,105994,203294
IN,"Jennings County",27564,207100,27409,233155
IN,"Jefferson County",33075,215649,33141,247841
IN,"Washington County",28220,223131,28102,254328
IN,"Blackford County",12098,158455,12091,179744
IN,"Wells County",28179,242878,28197,275128
IN,"Porter County",173256,343221,174243,404503
IN,"Vermillion County",15388,156679,15341,176640
IN,"Putnam County",36666,264192,36979,297779
IN,"Dearborn County",50726,291885,50816,331466
IN,"Tipton County",15365,222918,15372,255975
IN,"Clay County",26432,192950,26410,219612
IN,"Montgomery County",37932,218781,38063,248701
IN,"Pike County",12233,184930,12144,213155
IN,"Boone County",71169,487803,73052,530477
IN,"Clark County",121282,259567,122738,297200
IN,"Switzerland County",9724,209894,9790,245578
IN,"Perry County",19150,193178,19316,217497
IN,"Wabash County",30888,209441,30816,236035
IN,"Randolph County",24375,167067,24387,189607
IN,"Allen County",385892,263788,388608,305648
IN,"Marion County",976770,248667,971102,289556
IN,"Hamilton County",348868,472810,356650,542537
IN,"Posey County",25161,264019,25116,299512
IN,"Orange County",19839,186858,19830,213743
IN,"Decatur County",26477,268638,26320,304584
IN,"Crawford County",10540,178493,10514,205558
IN,"Knox County",36244,192775,35956,219375
IN,"Madison County",130065,190750,130782,225365
IN,"Saint Joseph County",272549,245280,272212,282245
IN,"Marshall County",46018,265018,46121,299613
IN,"Pulaski County",12488,175022,12339,199175
IN,"White County",24636,242529,24651,278142
IN,"Carroll County",20307,228802,20444,258453
IN,"Floyd County",80437,310307,80454,350224
IN,"Greene County",30790,204750,30786,233924
IN,"La Porte County",112222,282862,112390,322961
IN,"Fulton County",20434,220229,20386,250027
IN,"Spencer County",19820,228812,19798,253974
IN,"Jay County",20456,162643,20248,185003
IN,"Brown County",15470,351785,15552,396774
IN,"Clinton County",33151,202354,33065,231539
IN,"Sullivan County",20803,162122,20758,180560
IN,"Owen County",21298,223565,21446,252599
IN,"Adams County",35826,256689,35961,290349
IN,"Whitley County",34316,278395,34430,317778
IN,"Jackson County",46373,224540,46067,252396
IN,"Ohio County",5930,270275,5978,312369
IN,"Fayette County",23333,149658,23360,174131
IN,"Kosciusko County",80050,346457,80106,388932
IN,"Cass County",37771,164451,37563,187498
IN,"Lake County",498597,282386,498558,321984
IN,"Scott County",24336,199888,24355,226737
IN,"Harrison County",39652,261284,39761,297464
IN,"Hendricks County",175528,326185,179355,376591
IN,"Warrick County",63966,315272,64514,361849
IN,"Warren County",8413,228233,8475,263518
IN,"Newton County",13796,225027,13808,260022
IN,"Benton County",8712,158635,8714,187588
IN,"Johnson County",162180,316316,164298,369463
IN,"Jasper County",32906,275972,33091,311862
IN,"Bartholomew County",82157,297175,82475,323905
IN,"Franklin County",22767,303984,22842,345100
IN,"Gibson County",33021,218267,32924,246936
IN,"Monroe County",139517,365124,139875,409609
IN,"Steuben County",34440,371717,34632,423417
IN,"De Kalb County",43274,262537,43333,298660
IN,"Starke County",23356,204617,23372,232588
IN,"Dubois County",43604,279916,43549,317133
IN,"Noble County",47379,254721,47227,291243
KS,"Coffey County",8370,193612,8338,222831
KS,"Ford County",34206,185869,34159,211638
KS,"Lyon County",32100,202720,31998,230637
KS,"Wabaunsee County",6885,238683,6966,284448
KS,"Seward County",21832,177138,21747,172585
KS,"Clay County",8112,179948,8077,203168
KS,"Leavenworth County",81870,337688,82184,382855
KS,"Sedgwick County",524246,255125,523828,289935
KS,"Sumner County",22332,182893,22385,202975
KS,"Crawford County",38930,173918,39110,190616
KS,"Bourbon County",14333,161514,14323,180104
KS,"Geary County",36747,226729,35934,251342
KS,"Labette County",20119,116121,19912,133806
KS,"Pottawatomie County",25392,330400,25790,367492
KS,"Cherokee County",19275,142823,19130,163519
KS,"Harvey County",33942,214759,33817,239449
KS,"Wyandotte County",168873,193954,167046,234295
KS,"Wilson County",8577,128670,8526,146718
KS,"Ottawa County",5733,216059,5838,229113
KS,"Russell County",6672,174257,6703,171289
KS,"Allen County",12537,141646,12464,157827
KS,"Stafford County",4064,170127,4034,207367
KS,"Kearny County",3971,0,3891,0
KS,"Montgomery County",31360,138761,31156,150814
KS,"Reno County",61808,190179,61414,214733
KS,"Douglas County",118814,340697,119363,397454
KS,"Harper County",5461,0,5331,0
KS,"Ellsworth County",6354,169897,6336,192375
KS,"Franklin County",26028,243976,25986,278810
KS,"Smith County",3559,102178,3576,125903
KS,"Dickinson County",18353,207280,18459,225369
KS,"Johnson County",610536,479388,613219,545099
KS,"Cowley County",34498,171375,34496,192198
KS,"Miami County",34183,361314,34593,412707
KS,"Sherman County",5882,161789,5895,192331
KS,"Cloud County",8988,140886,8928,160348
KS,"Jefferson County",18300,275648,18411,312721
KS,"Butler County",67401,268976,67889,302010
KS,"Pratt County",9151,168336,9181,187913
KS,"Barton County",25419,152161,25216,171700
KS,"Linn County",9582,230587,9747,261432
KS,"Anderson County",7850,211612,7778,243282
KS,"Doniphan County",7469,150274,7471,181671
KS,"Thomas County",7916,0,7877,218196
KS,"Gray County",5633,212616,5644,246184
KS,"Osage County",15724,199551,15768,232034
KS,"Saline County",54232,228003,53888,256182
KS,"Marion County",11754,170342,11712,189694
KS,"Woodson County",3103,0,3102,112000
KS,"Finney County",38297,255086,38107,288476
KS,"Kingman County",7446,168832,7392,202846
KS,"Riley County",71996,300434,72208,327601
KS,"Neosho County",15909,137200,15784,157784
KS,"Ellis County",28931,274960,28790,300285
KS,"Brown County",9473,178706,9455,202828
KS,"Shawnee County",178608,234982,178264,266996
KS,"Rice County",9374,139857,9390,160924
KS,"Grant County",7327,168011,7324,191535
KS,"McPherson County",30160,253211,30146,281065
KS,"Greenwood County",5972,150819,5939,168083
KS,"Atchison County",16305,193284,16239,218487
KS,"Stevens County",5236,182082,5293,184799
KS,"Morris County",5360,173228,5356,214130
KY,"Harlan County",26689,83933,26164,93648
KY,"Marshall County",31665,238834,31748,265968
KY,"Muhlenberg County",30875,152139,30694,166673
KY,"Perry County",28378,149133,27929,164152
KY,"Hickman County",4521,135532,4424,156321
KY,"Bell County",23942,113052,23858,125656
KY,"Knox County",30135,152392,29909,168797
KY,"Meade County",29981,243490,30131,271373
KY,"Boone County",136403,326003,137412,369650
KY,"Boyle County",30701,235505,30747,262760
KY,"Lee County",7360,100965,7451,110539
KY,"Carlisle County",4811,123642,4791,139330
KY,"Carter County",26575,132317,26412,145601
KY,"Logan County",27497,210254,27771,233690
KY,"Montgomery County",28091,201797,28219,226299
KY,"Ballard County",7724,163998,7695,183369
KY,"Lyon County",8664,291229,8803,323292
KY,"Grayson County",26410,177774,26524,203248
KY,"Woodford County",26892,343223,27075,382431
KY,"Lincoln County",24238,175322,24243,194150
KY,"Grant County",25008,235022,25244,260456
KY,"Letcher County",21428,85387,21253,92622
KY,"Laurel County",62662,190943,62561,211534
KY,"Taylor County",26020,174613,26235,194488
KY,"Warren County",134933,317497,137212,334648
KY,"Bracken County",8390,182332,8439,201124
KY,"Hancock County",9092,179839,9064,201545
KY,"Ohio County",23726,162254,23688,176959
KY,"Nicholas County",7536,168849,7712,192208
KY,"Gallatin County",8667,180260,8775,205088
KY,"Oldham County",67642,484683,68685,555619
KY,"Johnson County",22634,158926,22556,171669
KY,"Rowan County",24732,197233,24861,218291
KY,"Trimble County",8461,199733,8530,224239
KY,"Campbell County",93086,292010,93050,340653
KY,"Clay County",20294,105893,20206,116321
KY,"Pulaski County",65016,229201,65423,264994
KY,"Anderson County",23869,231415,24035,260254
KY,"Mercer County",22616,232809,22850,262570
KY,"Wayne County",19528,154710,19540,170353
KY,"Crittenden County",8985,169920,8947,190180
KY,"Kenton County",169183,290917,169495,328371
KY,"Breckinridge County",20432,192997,20651,213528
KY,"Jefferson County",782123,318350,777874,358824
KY,"Bourbon County",20285,314472,20229,354829
KY,"Clark County",36999,247393,36871,276233
KY,"Whitley County",36687,159049,36939,177339
KY,"Cumberland County",5856,149997,5879,174633
KY,"Allen County",20595,166864,20797,189689
KY,"Marion County",19580,181722,19725,201535
KY,"Pike County",58408,129684,57391,140413
KY,"Fulton County",6501,95575,6512,106761
KY,"Livingston County",8845,150702,8959,167261
KY,"McLean County",9114,149081,9100,171727
KY,"McCracken County",67836,228024,67454,251022
KY,"Harrison County",18705,185268,18950,209147
KY,"Adair County",18870,183317,18932,207909
KY,"McCreary County",16851,93727,16892,102345
KY,"Daviess County",103291,235490,103063,257070
KY,"Hart County",19271,199413,19460,226206
KY,"Russell County",17975,164124,18156,186649
KY,"Mason County",17085,201098,16931,226160
KY,"Greenup County",35852,165530,35649,183062
KY,"Simpson County",19620,218752,19718,245199
KY,"Graves County",36512,175926,36615,197027
KY,"Metcalfe County",10271,0,10349,169130
KY,"Boyd County",48175,158251,47899,173698
KY,"Spencer County",19564,313670,19916,354563
KY,"Rockcastle County",16053,129833,16115,144695
KY,"Calloway County",37147,224490,37560,247402
KY,"Garrard County",16935,231825,17362,261484
KY,"Franklin County",51569,238164,51682,275057
KY,"Clinton County",9216,155257,9265,172556
KY,"Knott County",14160,111411,14053,122037
KY,"Casey County",15886,155458,15866,185601
KY,"Lawrence County",16288,0,16290,0
KY,"Christian County",72696,197391,72357,219177
KY,"Henry County",15666,248278,15657,276692
KY,"Bullitt County",82293,291641,82918,331018
KY,"Carroll County",10833,164329,10863,186735
KY,"Jessamine County",52972,375371,53626,411929
KY,"Union County",13646,146575,13544,164043
KY,"Owen County",11294,233177,11294,267401
KY,"Pendleton County",14640,206278,14607,230957
KY,"Estill County",14134,141692,14092,155363
KY,"Robertson County",2184,174119,2257,204652
KY,"Floyd County",35756,132415,35274,142772
KY,"Monroe County",11301,116808,11233,139847
KY,"Fleming County",15091,194229,15224,210688
KY,"Hardin County",110719,249781,111607,292447
KY,"Trigg County",14068,274733,14192,305287
KY,"Menifee County",6115,117578,6194,135904
KY,"Larue County",14870,215792,15028,238717
KY,"Morgan County",13719,133314,13820,147309
KY,"Shelby County",48179,355245,48461,405092
KY,"Lewis County",13061,0,12987,127311
KY,"Barren County",44445,218060,44544,246200
KY,"Green County",11112,142077,11291,151351
KY,"Leslie County",10455,0,10278,86130
KY,"Webster County",12989,127489,12813,142759
KY,"Scott County",57477,315047,58252,354058
KY,"Jackson County",12951,112808,12984,144708
KY,"Magoffin County",11594,69194,11497,78772
KY,"Nelson County",46756,0,47098,307641
KY,"Caldwell County",12632,138620,12624,154719
KY,"Bath County",12708,161955,12778,180586
KY,"Hopkins County",45367,0,45138,194061
KY,"Butler County",12318,165375,12294,192310
KY,"Powell County",13085,146797,13133,158776
KY,"Washington County",12024,0,12072,214281
KY,"Todd County",12280,187472,12285,209977
KY,"Edmonson County",12132,181171,12291,204391
KY,"Fayette County",322403,357776,321793,403566
KY,"Madison County",92920,269387,94666,306734
KY,"Henderson County",44645,208562,44329,229211
LA,"West Carroll Parish",9694,155902,9594,159691
LA,"De Soto Parish",26854,316987,26919,334903
LA,"Webster Parish",36864,199610,36184,209099
LA,"Winn Parish",13721,177183,13488,188969
LA,"Livingston Parish",142726,260653,145830,283574
LA,"Lafayette Parish",242004,291734,244205,316710
LA,"West Feliciana Parish",15256,380993,15494,396787
LA,"Allen Parish",22697,136291,22687,145367
LA,"LaSalle Parish",14812,177915,14834,176242
LA,"Ascension Parish",126984,331654,128369,356227
LA,"Rapides Parish",129607,232092,128654,256818
LA,"Iberia Parish",69725,219999,68975,230772
LA,"Morehouse Parish",25430,143299,25025,149201
LA,"Vermilion Parish",57289,249774,57204,263059
LA,"Saint John the Baptist Parish",42394,208562,42094,221208
LA,"Saint Tammany Parish",264933,366157,269388,411275
LA,"Tangipahoa Parish",133549,264105,135217,269496
LA,"Natchitoches Parish",37349,277149,37026,287299
LA,"Sabine Parish",22118,237309,22135,235372
LA,"Saint Landry Parish",82273,196198,82071,235269
LA,"Bossier Parish",128615,283165,129144,303837
LA,"West Baton Rouge Parish",27236,271051,27792,282289
LA,"Jackson Parish",14989,224956,14876,244205
LA,"East Carroll Parish",7383,110242,7220,116158
LA,"Avoyelles Parish",39616,178412,39236,186870
LA,"Assumption Parish",20968,229689,20689,240014
LA,"Saint Mary Parish",49140,193609,48232,204772
LA,"Plaquemines Parish",23466,417029,23303,440632
LA,"Orleans Parish",383282,478953,376971,518809
LA,"Pointe Coupee Parish",20689,317314,20356,334954
LA,"Union Parish",21124,206002,21091,213709
LA,"Acadia Parish",57455,195084,57288,216150
LA,"Bienville Parish",12899,138466,12776,150040
LA,"Calcasieu Parish",216416,289957,205282,301267
LA,"Grant Parish",22129,156421,22236,167303
LA,"Caldwell Parish",9617,157122,9571,162330
LA,"Claiborne Parish",14109,214156,14038,226033
LA,"Cameron Parish",5619,268665,5080,289619
LA,"Jefferson Davis Parish",32166,192520,32345,215488
LA,"Saint James Parish",20127,237194,19742,251862
LA,"Red River Parish",7619,165835,7564,168184
LA,"Lafourche Parish",97495,245075,97504,252696
LA,"Ouachita Parish",160003,247430,158768,265827
LA,"Saint Bernard Parish",43838,203040,44258,217280
LA,"Beauregard Parish",36573,213098,36584,219953
LA,"Tensas Parish",4116,399210,4043,420400
LA,"Washington Parish",45370,192589,45133,200427
LA,"Concordia Parish",18589,224150,18376,234727
LA,"Lincoln Parish",48259,286331,48152,301914
LA,"Franklin Parish",19721,159689,19668,166464
LA,"Terrebonne Parish",109319,279495,108708,298735
LA,"Saint Charles Parish",52481,303750,52282,333771
LA,"Richland Parish",19997,172371,19805,177303
LA,"Jefferson Parish",439845,338986,433688,370883
LA,"Saint Helena Parish",10889,179376,10912,189993
LA,"Saint Martin Parish",51604,211894,51540,216427
LA,"Iberville Parish",30095,258396,29824,272095
LA,"Caddo Parish",237056,219351,233092,234473
LA,"East Feliciana Parish",19451,253991,19338,271375
LA,"Vernon Parish",48582,189754,48027,199830
LA,"East Baton Rouge Parish",455884,323744,453301,342409
LA,"Evangeline Parish",32307,126541,32215,140575
MA,"Bristol County",579172,496575,580164,586403
MA,"Franklin County",70988,322659,71015,379058
MA,"Hampshire County",162064,424215,161572,475496
MA,"Worcester County",861461,464189,862029,554315
MA,"Dukes County",20581,1833713,21097,2112906
MA,"Middlesex County",1629422,937824,1614742,1084797
MA,"Nantucket County",14244,3041161,14491,3481249
MA,"Barnstable County",228969,813420,232411,1046352
MA,"Suffolk County",795431,1022836,771245,1086134
MA,"Hampden County",464908,325048,462718,378407
MA,"Berkshire County",128758,451862,128657,545063
MA,"Essex County",809218,718065,807074,837872
MA,"Plymouth County",530979,634226,533003,756292
MA,"Norfolk County",726025,931706,724505,1058550
MD,"Allegany County",67947,155475,67729,178389
MD,"Baltimore County",853073,426263,849316,483632
MD,"Dorchester County",32508,295992,32489,334278
MD,"Carroll County",172890,493843,173873,563972
MD,"Somerset County",24567,216756,24584,242776
MD,"Harford County",261122,446773,262977,497424
MD,"Calvert County",92857,516211,93928,587776
MD,"Saint Marys County",113953,428835,114468,492677
MD,"Worcester County",52445,429317,53132,511205
MD,"Washington County",154586,325705,154937,377678
MD,"Talbot County",37456,705318,37626,865508
MD,"Charles County",166682,436064,168698,512005
MD,"Caroline County",33290,302521,33386,343834
MD,"Anne Arundel County",588769,583822,590336,661365
MD,"Howard County",332722,676228,334529,760192
MD,"Wicomico County",103473,258692,103980,289196
MD,"Garrett County",28761,476793,28702,533760
MD,"Prince Georges County",965601,440358,955306,512635
MD,"Cecil County",103740,365903,103905,417568
MD,"Kent County",19142,461031,19270,516871
MD,"Frederick County",272737,501767,279835,591817
MD,"Montgomery County",1061243,840391,1054827,942595
MD,"Baltimore City",583132,263854,576498,300401
MD,"Queen Annes County",49983,558938,50798,642740
ME,"Aroostook County",66994,175125,66859,198408
ME,"Cumberland County",303312,558746,305231,705483
ME,"Androscoggin County",111039,281822,111034,354501
ME,"Kennebec County",123754,289243,124486,368904
ME,"Knox County",40609,460521,41084,537774
ME,"Waldo County",39635,312976,39912,363553
ME,"Oxford County",57849,290446,58629,342381
ME,"York County",212089,554411,214591,664661
ME,"Somerset County",50404,198786,50592,234684
ME,"Hancock County",55460,458198,56192,533888
ME,"Piscataquis County",16768,196760,17165,234653
ME,"Penobscot County",152007,245911,152765,310073
ME,"Washington County",31062,194083,31121,225458
ME,"Sagadahoc County",36688,370039,37071,431769
ME,"Lincoln County",35192,440396,35828,512690
ME,"Franklin County",29418,251941,29687,295160
MI,"Alger County",8834,204378,8821,222570
MI,"Mackinac County",10830,222989,10906,266011
MI,"Saint Joseph County",60902,229007,60758,274328
MI,"Midland County",83476,279198,83457,329622
MI,"Baraga County",8128,195643,8215,222994
MI,"Alpena County",28877,167552,28893,193352
MI,"Clare County",30822,155623,31065,178514
MI,"Wayne County",1790225,235559,1774816,276061
MI,"Lake County",12099,178827,12308,207043
MI,"Hillsdale County",45677,241966,45546,277990
MI,"Lenawee County",99214,275452,98956,309631
MI,"Branch County",44810,222392,44985,254730
MI,"Oceana County",26688,261602,26815,308696
MI,"Leelanau County",22302,675102,22623,788285
MI,"Ogemaw County",20740,188368,20726,212318
MI,"Osceola County",22887,158025,23105,186292
MI,"Montcalm County",66515,217248,67220,262852
MI,"Antrim County",23421,469915,23813,538893
MI,"Monroe County",154796,282236,155274,317854
MI,"Clinton County",79128,315560,79426,347648
MI,"Presque Isle County",12979,215246,13093,248633
MI,"Macomb County",880349,294868,876792,347841
MI,"Oscoda County",8234,153773,8311,177438
MI,"Missaukee County",15067,209322,15130,239529
MI,"Arenac County",14990,188368,14975,215571
MI,"Emmet County",34090,493469,34225,564922
MI,"Wexford County",33676,209540,33901,240496
MI,"Berrien County",154095,375370,153101,431619
MI,"Ottawa County",296787,380050,299157,433855
MI,"Alcona County",10158,233149,10235,269359
MI,"Dickinson County",25886,206758,25787,232791
MI,"Cheboygan County",25599,300144,25752,347173
MI,"Menominee County",23423,170968,23299,201322
MI,"Otsego County",25102,239220,25289,271964
MI,"Washtenaw County",371656,476443,369390,523160
MI,"Mason County",29064,266816,29383,311793
MI,"Saginaw County",189831,193802,189591,229958
MI,"Huron County",31351,211543,31252,239902
MI,"Calhoun County",134113,215810,133819,247059
MI,"Barry County",62548,324889,62992,374498
MI,"Cass County",51563,311146,51483,347363
MI,"Schoolcraft County",8041,182588,8030,206724
MI,"Gogebic County",14315,181941,14361,209832
MI,"Ionia County",66861,236108,67197,297032
MI,"Shiawassee County",67983,210618,67877,235820
MI,"Newaygo County",50042,229461,50296,283042
MI,"Roscommon County",23432,181788,23633,227384
MI,"Isabella County",64488,223720,64813,253415
MI,"Jackson County",160200,265240,160050,298310
MI,"Oakland County",1272408,430860,1270017,494240
MI,"Iron County",11637,178837,11635,201707
MI,"Kalamazoo County",261629,298274,261108,343230
MI,"Chippewa County",36744,190609,36816,223626
MI,"Sanilac County",40506,204191,40506,241188
MI,"Manistee County",25063,257877,25350,297386
MI,"Charlevoix County",26012,438036,26086,512778
MI,"Genesee County",405648,220912,404208,263275
MI,"Mecosta County",39781,225466,40031,260222
MI,"Allegan County",120596,359008,120950,410922
MI,"Saint Clair County",160265,292136,160053,330939
MI,"Eaton County",109106,268663,108944,292370
MI,"Crawford County",12965,188153,13204,215965
MI,"Tuscola County",53274,159561,52917,188220
MI,"Bay County",103594,189972,102985,216419
MI,"Grand Traverse County",95315,450123,95860,547934
MI,"Gratiot County",41662,157071,41544,181892
MI,"Keweenaw County",2055,271100,2107,296726
MI,"Muskegon County",175817,250751,176511,294783
MI,"Luce County",5325,151114,5309,169456
MI,"Houghton County",37160,226186,37313,256512
MI,"Ingham County",284520,260495,284034,294794
MI,"Montmorency County",9155,184429,9297,214152
MI,"Ontonagon County",5804,131519,5868,146149
MI,"Marquette County",65931,265698,66103,302405
MI,"Iosco County",25191,183951,25369,209650
MI,"Kalkaska County",17925,214009,17979,244500
MI,"Kent County",658040,345890,658046,407210
MI,"Livingston County",193973,419267,195014,480092
MI,"Van Buren County",75556,283512,75658,339317
MI,"Benzie County",17974,371381,18223,425264
MI,"Lapeer County",88528,281587,88513,331455
MI,"Gladwin County",25369,208428,25485,242205
MI,"Delta County",36842,188499,36826,212979
MN,"Lyon County",25174,246077,25231,271272
MN,"Sherburne County",97479,363220,99074,425451
MN,"Red Lake County",3936,0,3933,199762
MN,"Mahnomen County",5374,150894,5414,170440
MN,"Itasca County",44984,271308,45070,300877
MN,"Pine County",28854,258836,29302,294283
MN,"Traverse County",3346,117657,3286,130640
MN,"Meeker County",23428,274808,23376,303923
MN,"Sibley County",14802,244128,14917,274563
MN,"Chippewa County",12593,184182,12357,199846
MN,"Dakota County",440317,434606,442038,501073
MN,"Le Sueur County",28627,374443,28841,415343
MN,"Olmsted County",162991,426546,163436,472217
MN,"Anoka County",364299,385214,367018,446292
MN,"Lincoln County",5628,170843,5567,172451
MN,"Lake of the Woods County",3760,241903,3823,273212
